Ownership,Board,Year of Establishment,Co-Ed Status,Campus Size,Campus Type,ac_classes,smart_classes,wifi,boys_hostel,girls_hostel,auditorium/media_room,cafeteria/canteen,library/reading_room,playground,cctv,gps_bus_tracking_app,student_tracking_app,alumni_association,day_care,meals,medical_room,transportation,art_and_craft,dance,debate,drama,gardening,music,picnics_and_excursion,skating,horse_riding,gym,indoor_sports,outdoor_sports,swimming_pool,karate,taekwondo,yoga,computer_lab,science_lab,robotics_lab,ramps,washrooms,elevators,hall_of_fame,gallery,address,email,website,phone_no,school_name,school_image,class_offered,sf_ratio
Private,CBSE,1978,Co-Education,4Acres,Urban,False,True,True,False,False,True,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,False,True,True,False,False,True,True,True,False,False,True,True,True,True,False,True,True,True,"['BritishCouncil International School Award, 2019-202']","['https://images.uniapply.com/uploads/college/image/500/2180/Maharaja_Agarsain_Public_School_1477_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Maharaja_Agarsain_Public_School_1477_Activity_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Maharaja_Agarsain_Public_School_1477_Class_Room_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Maharaja_Agarsain_Public_School_1477_Dance_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Maharaja_Agarsain_Public_School_1477_Event_1_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Maharaja_Agarsain_Public_School_1477_Event_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Maharaja_Agarsain_Public_School_1477_Group_Picture_7.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Maharaja_Agarsain_Public_School_1477_Main_Gate_8.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Maharaja_Agarsain_Public_School_1477_Outing_9.jpg']","Dr Bhim Rao Ambedkar Marg, Near Major Dhyan Chand Sports Complex, Phase 4, Ashok Vihar, North West Delhi, 110052","mapsdelhi2005@yahoo.co.in,maps@mapsashokvihar.net",http://mapsashokvihar.net/,"011-27304700,011-27306700",Maharaja Agarsain Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Pre-School (Nursery) - Class 12,23:1
Private,CBSE,1988,Co-Education,1.6Acres,Urban,False,True,False,False,False,False,False,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2180/Building_UA_210215_175322.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/St_Margaret_Senior_Secondary_School_1537_Building_2_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/St_Margaret_Senior_Secondary_School_1537_Building_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/St_Margaret_Senior_Secondary_School_1537_Campus_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/St_Margaret_Senior_Secondary_School_1537_Chemsitry_Lab_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/St_Margaret_Senior_Secondary_School_1537_Classroom_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/St_Margaret_Senior_Secondary_School_1537_Computer_Lab_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/St_Margaret_Senior_Secondary_School_1537_Karate_7.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/St_Margaret_Senior_Secondary_School_1537_Music_Room_8.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/St_Margaret_Senior_Secondary_School_1537_Nukkad_Natak_9.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/St_Margaret_Senior_Secondary_School_1537_Play_Area_10.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/St_Margaret_Senior_Secondary_School_1537_Prize_Distribution_11.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/St_Margaret_Senior_Secondary_School_1537_School_Reception_12.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/St_Margaret_Senior_Secondary_School_1537_Sports_13.jpg']","D-Block, Sector 14, Prashant Vihar, Rohini, North West Delhi, 110085",office.smsss@gmail.com,http://www.stmargaretsrsecschool.com/,"011-27562015,011-27562640",St. Margaret Senior Secondary School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,20:1
Private,NA,2015,Co-Education,0.018Acre,Urban,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2180/Ryan_International_School_1917_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Ryan_International_School_1917_event_1_1_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Ryan_International_School_1917_Event_3_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Ryan_International_School_1917_event_2_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Ryan_International_School_1917_students_1_5.jpg']","Block-G, Nursery Building, Sector 11, Rohini, North West Delhi, 110085",ris.s11rohini@ryangroup.org,https://www.ryaninternational.org/site/rinrohinise,011-27571022,Ryan International School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Pre-School (Nursery) - Pre-Primary (KG),35:1
Private,CBSE,2003,Co-Education,1.9Acres,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,True,True,True,True,False,True,True,False,['NationalTeaching Excellence Awar'],"['https://images.uniapply.com/uploads/college/image/500/2180/VSPK_International_School_1553_Building_5_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/VSPK_International_School_1553_Building_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/VSPK_International_School_1553_Basketball_Court_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/VSPK_International_School_1553_Annual_Day_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/VSPK_International_School_1553_art_and_craft_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/VSPK_International_School_1553_Campus_2_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/VSPK_International_School_1553_Classroom_7.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/VSPK_International_School_1553_Corridor_8.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/VSPK_International_School_1553_Event_9.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/VSPK_International_School_1553_School_Building_10.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/VSPK_International_School_1553_School_Band_11.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/VSPK_International_School_1553_School_Reception_12.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/VSPK_International_School_1553_Swimming_Pool_13.jpg']","Rajapur, Pocket 1/1, Sector 13, Rohini, North West Delhi, 110085",vspkschool@yahoo.co.in,http://www.vspkinternational.edu.in/site/index.html,"011-27550204,011-27550205",VSPK International School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,14:1
Private,NA,2016,Co-Education,0.3Acre,Urban,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2180/Building_2_UA_210218_224454.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Art_UA_210218_224118.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Play_Area_2_UA_210218_224523.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Activity_UA_210218_224458.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Computer_Lab_UA_210218_224518.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Auditorium_UA_210218_224513.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Play_Area_UA_210218_224527.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Swimming_Pool_210218_224550.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Yoga_UA_210218_224556.jpg']","Near, Veer Apartments Rd, Rajapur, Pocket 23, Sector 13, Rohini, North West Delhi, 110085",namaste@tswyrohini.com,https://www.tswyrohini.com/,"011-27865225, ,011-43047585",The Shri Ram Wonder Years,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Play Group - UKG,10:1
Private,CBSE,1998,Co-Education,0.2Acre,Urban,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,False,True,True,False,False,False,True,True,False,True,True,True,True,True,False,True,True,False,[],['https://images.uniapply.com/uploads/college/image/500/2180/Building_UA_210224_150413.jpg'],"Phase 4, Ashok Vihar, North West Delhi, 110052",lfpsabb@gmail.com,011-45752876,,Little Fairy Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Pre-School (Nursery) - Class 10,30:1
Private,CBSE,1956,Co-Education,0.8Acre,Urban,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2170/Chowgule_Public_School_1062_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2170/Chowgule_Public_School_1062_Chemistry_lab_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2170/Chowgule_Public_School_1062_Laboratory_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2170/Chowgule_Public_School_1062_output_4.jpg']","D4, Faiz Road, Karol Bagh, Central Delhi, 110005","cps_mmm@yahoo.co.in,pooja.salpekar@gmail.com","011-23522370,011-23549764",,Chowgule Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 12,25:1
Private,CBSE,2013,Co-Education,3Acres,Urban,True,True,True,False,False,True,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True,True,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2180/Building_UA_210227_154233.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Activity_UA_210227_154238.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Yoga_UA_210227_154241.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Playground_UA_210227_154244.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Outdoor_Play_UA_210227_154249.jpg']","D-248 B, Phase 1, Ashok Vihar, North West Delhi, 110052",info@lotusvedagroup.com,https://lotusvedainternationalschool.com/,"9643056418,9643056417",Lotus Veda International School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Pre-Nursery - Class 6,20:1
Private,CBSE,1992,Co-Education,4Acres,Urban,False,True,False,False,False,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,True,True,True,True,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2180/Building_UA_210217_192140.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Building_1_UA_210217_192143.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Lab_UA_210217_192149.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Classroom_UA_210217_192153.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Indoor_Games_1_UA_210217_192204.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Dance_UA_210217_192215.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Dance_2_UA_210217_192220.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Music_UA_210217_192228.jpg']","Phase 3, Sector 25, Rohini, North West Delhi, 110085",ris.s25rohini@ryangroup.org,https://www.ryaninternational.org/site/risrohini/,"011-27932770,011-27934510",Ryan International School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Pre-School (Nursery) - Pre-Primary (KG),24:1
Private,CBSE,2016,Co-Education,1.4Acres,Urban,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2184/Building_2_UA_210426_152349.jpg', 'https://images.uniapply.com/uploads/college/image/500/2184/Building_UA_210426_152400.jpg', 'https://images.uniapply.com/uploads/college/image/500/2184/Annual_Day_UA_210426_152508.jpg', 'https://images.uniapply.com/uploads/college/image/500/2184/Celeberation_UA_210426_152417.jpg']","D-25, Chhatarpur Enclave, Opposite MCD Park, Chhatarpur, South Delhi, 110074",rwschhattarpur@gmail.com,"9810271051,9667200000",,Rabindranath World School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,UKG - Class 4,20:1
Private,CBSE,2002,Co-Education,0.2Acre,Urban,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2184/Building_5_UA_210312_165638.jpg', 'https://images.uniapply.com/uploads/college/image/500/2184/building_4_UA_210312_165659.jpg', 'https://images.uniapply.com/uploads/college/image/500/2184/Classroom_UA_210503_161211.jpg', 'https://images.uniapply.com/uploads/college/image/500/2184/Activity_UA_210503_161203.jpg']","100 Foota Road, Chhatarpur, South Delhi, 110074",9250181317,,,St. Surya Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 8,30:1
Private,CBSE,2011,Co-Education,0.12Acre,Urban,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2184/Library_UA_210419_162905.jpg', 'https://images.uniapply.com/uploads/college/image/500/2184/Classroom_UA_210419_162912.jpg']","D-56,57, Chhatarpur, South Delhi, 110074",aryanvidyaniketan@gmail.com,9560834955,,Aryan Vidya Niketan School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 5,20:1
Private,CBSE,2007,Co-Education,0.2Acre,Urban,True,True,True,False,False,True,False,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,"[""India'sGreatest Brand in Pre-Schools by Deloitte Touche Tohmastsu India LL"", ""India'sGreatest Brand in Pre-Schools by Price Waterhouse Cooper""]","['https://images.uniapply.com/uploads/college/image/500/2180/Building_UA_210224_192802.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Dance_UA_210224_192809.jpg']","Block - B, Phase 1, Ashok Vihar, North West Delhi, 110052",gbdips@gmail.com,"011-47023515,011-47023516,011-47023517",,DE INDIAN Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Pre-School (Nursery) - Class 5,20:1
Private,CBSE,2000,Co-Education,NA,Urban,False,True,True,False,False,True,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2180/Happy_Hours_School_2071_audi_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Happy_Hours_School_2071_sports_2.jpg']","Zone H - 4, Near Saraswati Vihar Telephone Exchange, Pitampura, North West Delhi, 110034",info@happyhoursschool.in,http://www.happyhoursschool.in/,011-27014559,Happy Hours School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 5,35:1
Private,NA,NA,Co-Education,NA,Urban,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2184/Building_UA_210302_113810.jpg', 'https://images.uniapply.com/uploads/college/image/500/2184/Enrtygate_UA_210302_113820.jpg', 'https://images.uniapply.com/uploads/college/image/500/2184/Activity_UA_210302_113814.jpg', 'https://images.uniapply.com/uploads/college/image/500/2184/Dance_UA_210302_113817.jpg', 'https://images.uniapply.com/uploads/college/image/500/2184/Exhibition_UA_210302_113824.jpg', 'https://images.uniapply.com/uploads/college/image/500/2184/Gardening_UA_210302_113827.jpg']","Main Chhatarpur Road, near Samaj Mandir, Phase 2, Chhatarpur, South Delhi, 110074",9810147151,,,Oxford Angel Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 8,NA
Private,CBSE,2003,Co-Education,3Acres,Urban,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2180/Building_1_UA_210212_193312.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Building_UA_210212_193537.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Playground_UA_210212_193542.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Lab1_UA_210212_193551.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Lab_UA_210212_193603.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Library_UA_210212_193608.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Event_UA_210212_193618.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Karate_UA_210212_193638.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Yoga_UA_210212_193646.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Campus_UA_210212_193653.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Swimming_Pool_UA_210212_193706.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Skating1_UA_210212_193718.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Smart_Class_UA_210212_193735.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Skating_UA_210212_193747.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Playground1_UA_210212_193754.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Art_Craft_UA_210212_193822.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Lab2_UA_210212_194045.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Lab3_UA_210212_194111.jpg']","CU-Block, Pitampura, North West Delhi, 110088",aps_2003@yahoo.co.in,www.abhinavpublicschool.com,"8826249595,8588845420,8588845421,8588845422",Abhinav Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,30:1
